order_id,status,total_amount,currency,payment_method,shipping_method,notes
5271,Delivered,777.99,USD,apple_pay,economy,
5272,Delivered,1320.99,USD,google_pay,fedex,
5273,Returned,1437.99,EUR,apple_pay,ups,
5274,Processing,868.95,GBP,debit_card,pickup_point,Leave with neighbor if not home
5275,Pending,1251.95,GBP,bank_transfer,overnight,
5276,Cancelled,1468.99,EUR,paypal,dhl,
5277,Cancelled,955.95,USD,klarna,economy,
5278,Delivered,341.99,USD,paypal,economy,Leave with neighbor if not home
5279,Shipped,1084.95,GBP,apple_pay,express,
5280,Pending,970.99,EUR,debit_card,pickup_point,
5281,Refunded,707.95,GBP,klarna,standard,
5282,Cancelled,1295.95,USD,debit_card,ups,
5283,Shipped,1475.99,USD,paypal,economy,
5284,Shipped,1374.99,USD,paypal,economy,
5285,Returned,1138.99,GBP,apple_pay,pickup_point,
5286,Pending,912.99,GBP,credit_card,dhl,
5287,Processing,1419.95,USD,apple_pay,pickup_point,
5288,Delivered,1362.95,GBP,paypal,fedex,
5289,Delivered,34.95,GBP,paypal,express,
5290,Returned,1066.99,USD,apple_pay,ups,
5291,Refunded,312.99,EUR,debit_card,express,
5292,Delivered,1231.95,GBP,apple_pay,overnight,
5293,Refunded,530.95,GBP,apple_pay,overnight,
5294,Pending,1226.95,USD,debit_card,express,
5295,Pending,20.95,USD,apple_pay,economy,
5296,Refunded,972.95,GBP,klarna,express,ASAP delivery needed
5297,Returned,1426.99,EUR,bank_transfer,fedex,
5298,Delivered,995.95,EUR,apple_pay,ups,
5299,Processing,1068.99,EUR,klarna,standard,
5300,Shipped,1161.99,GBP,apple_pay,economy,
5301,Pending,129.95,GBP,credit_card,pickup_point,
5302,Shipped,972.95,USD,paypal,express,
5303,Cancelled,597.95,EUR,bank_transfer,dhl,
5304,Processing,1076.95,USD,credit_card,overnight,
5305,Processing,480.99,USD,apple_pay,dhl,
5306,Processing,525.95,USD,google_pay,express,
5307,Shipped,223.99,GBP,bank_transfer,express,
5308,Shipped,651.95,EUR,apple_pay,pickup_point,
5309,Shipped,617.95,USD,debit_card,pickup_point,
5310,Delivered,954.95,GBP,apple_pay,overnight,
5311,Pending,641.99,USD,credit_card,overnight,
5312,Shipped,1255.95,GBP,bank_transfer,fedex,
5313,Returned,1437.99,GBP,klarna,economy,
5314,Returned,30.99,GBP,credit_card,standard,
5315,Shipped,373.95,USD,paypal,standard,
5316,Shipped,624.95,EUR,bank_transfer,pickup_point,
5317,Refunded,339.99,USD,paypal,dhl,
5318,Cancelled,695.95,EUR,google_pay,ups,
5319,Cancelled,1298.99,USD,debit_card,fedex,
5320,Shipped,884.99,EUR,apple_pay,express,
5321,Returned,186.95,USD,apple_pay,economy,
5322,Refunded,319.99,USD,credit_card,fedex,
5323,Shipped,1244.99,USD,klarna,economy,
5324,Shipped,1399.95,EUR,klarna,ups,
5325,Cancelled,507.95,USD,paypal,dhl,
5326,Shipped,615.99,GBP,debit_card,express,
5327,Returned,225.99,GBP,debit_card,express,Deliver to back entrance
5328,Delivered,1064.95,GBP,debit_card,overnight,
5329,Processing,625.95,USD,klarna,fedex,Fragile - handle with care
5330,Processing,513.95,GBP,apple_pay,fedex,
5331,Pending,1450.99,USD,google_pay,dhl,
5332,Returned,709.95,EUR,debit_card,pickup_point,
5333,Delivered,1403.95,EUR,apple_pay,economy,
5334,Shipped,577.99,EUR,paypal,fedex,
5335,Returned,426.99,EUR,credit_card,economy,
5336,Delivered,330.99,USD,apple_pay,standard,
5337,Returned,800.95,GBP,google_pay,ups,
5338,Returned,501.99,GBP,debit_card,ups,
5339,Delivered,1137.99,EUR,paypal,fedex,
5340,Processing,849.99,GBP,bank_transfer,economy,
5341,Processing,123.99,EUR,klarna,fedex,
5342,Delivered,862.95,USD,bank_transfer,economy,
5343,Returned,589.95,GBP,google_pay,dhl,
5344,Refunded,1346.95,USD,apple_pay,overnight,
5345,Pending,849.95,GBP,klarna,overnight,
5346,Processing,282.99,USD,bank_transfer,pickup_point,Do not leave in direct sunlight
5347,Returned,888.99,GBP,apple_pay,pickup_point,
5348,Processing,106.99,USD,debit_card,ups,
5349,Shipped,543.95,USD,apple_pay,overnight,
5350,Pending,441.99,GBP,apple_pay,standard,
5351,Cancelled,1025.99,EUR,credit_card,overnight,
5352,Refunded,303.99,USD,google_pay,fedex,
5353,Refunded,1197.95,GBP,paypal,overnight,
5354,Cancelled,1040.95,EUR,bank_transfer,ups,
5355,Returned,985.99,USD,google_pay,fedex,
5356,Shipped,384.95,GBP,credit_card,fedex,
5357,Shipped,223.99,EUR,paypal,economy,
5358,Cancelled,439.95,EUR,credit_card,express,
5359,Delivered,590.95,EUR,klarna,economy,
5360,Returned,717.95,USD,credit_card,dhl,
5361,Returned,355.95,GBP,credit_card,economy,
5362,Processing,834.99,EUR,google_pay,fedex,
5363,Refunded,917.95,EUR,bank_transfer,fedex,
5364,Refunded,301.95,USD,paypal,economy,
5365,Returned,1143.95,USD,google_pay,economy,
5366,Shipped,101.99,EUR,google_pay,dhl,
5367,Processing,999.99,USD,debit_card,overnight,
5368,Returned,1325.99,GBP,google_pay,ups,
5369,Delivered,380.99,EUR,apple_pay,ups,
5370,Delivered,831.95,USD,bank_transfer,standard,
5371,Processing,431.95,GBP,google_pay,fedex,Ring doorbell twice
5372,Returned,545.95,GBP,credit_card,fedex,
5373,Delivered,634.95,USD,apple_pay,dhl,
5374,Returned,261.99,USD,debit_card,economy,
5375,Returned,1107.95,EUR,klarna,dhl,
5376,Processing,632.95,EUR,bank_transfer,economy,
5377,Refunded,524.95,USD,credit_card,standard,
5378,Processing,415.95,USD,apple_pay,economy,
5379,Delivered,256.99,GBP,debit_card,fedex,
5380,Refunded,48.95,EUR,bank_transfer,pickup_point,
5381,Returned,1289.95,EUR,apple_pay,overnight,
5382,Returned,410.99,USD,google_pay,dhl,ASAP delivery needed
5383,Pending,594.95,EUR,paypal,express,
5384,Pending,1126.95,USD,apple_pay,standard,
5385,Delivered,1200.95,USD,paypal,standard,
5386,Returned,1491.99,GBP,google_pay,dhl,
5387,Cancelled,406.95,EUR,apple_pay,standard,
5388,Pending,1441.99,USD,bank_transfer,ups,
5389,Cancelled,286.95,GBP,apple_pay,fedex,
5390,Pending,1429.99,GBP,paypal,dhl,
5391,Processing,1020.99,EUR,credit_card,standard,
5392,Returned,1421.99,GBP,bank_transfer,ups,
5393,Shipped,334.99,USD,paypal,overnight,Business address
5394,Pending,778.95,EUR,credit_card,fedex,
5395,Pending,1400.95,EUR,paypal,standard,
5396,Refunded,485.99,USD,apple_pay,express,
5397,Shipped,414.95,EUR,klarna,fedex,
5398,Processing,245.99,GBP,apple_pay,ups,
5399,Shipped,44.95,GBP,credit_card,economy,
5400,Processing,816.99,GBP,credit_card,ups,
5401,Processing,675.99,EUR,klarna,standard,
5402,Refunded,442.99,USD,apple_pay,overnight,Residential address
5403,Returned,718.99,GBP,paypal,express,
5404,Delivered,864.95,USD,apple_pay,dhl,
5405,Refunded,1180.99,GBP,debit_card,express,Deliver to back entrance
5406,Processing,1149.95,USD,credit_card,pickup_point,
5407,Cancelled,52.99,USD,klarna,ups,
5408,Shipped,658.99,GBP,debit_card,standard,
5409,Processing,909.95,GBP,google_pay,ups,
5410,Delivered,1191.95,GBP,paypal,fedex,
5411,Refunded,1085.99,EUR,credit_card,overnight,
5412,Cancelled,1139.99,EUR,apple_pay,economy,
5413,Delivered,46.99,GBP,paypal,fedex,
5414,Delivered,1109.99,USD,bank_transfer,dhl,
5415,Processing,539.95,GBP,credit_card,economy,
5416,Refunded,1371.99,GBP,bank_transfer,pickup_point,
5417,Refunded,1357.99,USD,debit_card,ups,
5418,Shipped,1482.99,EUR,klarna,ups,
5419,Delivered,1267.95,GBP,klarna,overnight,
5420,Refunded,488.95,USD,klarna,overnight,
5421,Delivered,1193.95,USD,google_pay,express,
5422,Processing,1163.99,GBP,bank_transfer,dhl,
5423,Refunded,345.99,USD,klarna,pickup_point,
5424,Pending,157.95,EUR,bank_transfer,fedex,
5425,Delivered,529.99,USD,bank_transfer,standard,
5426,Cancelled,1364.99,GBP,apple_pay,standard,
5427,Returned,144.99,EUR,debit_card,fedex,
5428,Shipped,1470.95,GBP,klarna,standard,
5429,Delivered,1209.99,USD,google_pay,standard,
5430,Refunded,611.99,GBP,debit_card,economy,
5431,Shipped,196.95,EUR,debit_card,ups,ASAP delivery needed
5432,Returned,823.99,GBP,paypal,dhl,
5433,Shipped,223.99,USD,google_pay,dhl,Please leave at front door
5434,Shipped,1121.99,EUR,google_pay,dhl,
5435,Refunded,1233.99,USD,paypal,ups,
5436,Delivered,1442.99,EUR,klarna,overnight,
5437,Returned,1233.95,USD,debit_card,dhl,
5438,Cancelled,422.99,EUR,bank_transfer,standard,
5439,Processing,1493.95,USD,paypal,overnight,Deliver to back entrance
5440,Cancelled,351.99,USD,google_pay,ups,
5441,Returned,606.95,EUR,apple_pay,fedex,
5442,Refunded,575.95,USD,apple_pay,ups,
5443,Shipped,1079.99,EUR,apple_pay,express,
5444,Refunded,1181.99,EUR,bank_transfer,pickup_point,
5445,Returned,1425.95,USD,bank_transfer,ups,
5446,Delivered,543.95,GBP,credit_card,dhl,
5447,Pending,1066.95,EUR,klarna,pickup_point,
5448,Pending,163.99,GBP,paypal,ups,
5449,Delivered,1237.99,GBP,apple_pay,overnight,
5450,Shipped,1093.95,EUR,bank_transfer,ups,
5451,Delivered,888.95,USD,debit_card,overnight,
5452,Delivered,1268.99,USD,bank_transfer,pickup_point,
5453,Shipped,943.95,EUR,klarna,ups,
5454,Delivered,789.99,GBP,google_pay,pickup_point,
5455,Pending,248.95,USD,google_pay,ups,
5456,Returned,296.95,EUR,bank_transfer,overnight,
5457,Delivered,661.99,GBP,paypal,express,Business address
5458,Processing,426.99,EUR,apple_pay,express,
5459,Pending,440.95,GBP,google_pay,standard,
5460,Refunded,1322.99,USD,credit_card,ups,
5461,Refunded,541.95,USD,bank_transfer,pickup_point,
5462,Delivered,1013.99,USD,debit_card,standard,
5463,Shipped,1415.95,EUR,apple_pay,overnight,
5464,Cancelled,1353.99,EUR,debit_card,pickup_point,
5465,Pending,838.99,GBP,credit_card,pickup_point,
5466,Pending,102.99,USD,bank_transfer,fedex,
5467,Delivered,1412.95,EUR,apple_pay,ups,
5468,Delivered,596.95,EUR,debit_card,economy,
5469,Returned,54.99,GBP,credit_card,standard,
5470,Shipped,1086.99,EUR,klarna,ups,
5471,Processing,1392.95,GBP,klarna,standard,
5472,Returned,1105.95,USD,google_pay,dhl,
5473,Delivered,604.99,GBP,apple_pay,standard,Gift wrapping requested
5474,Processing,48.95,EUR,bank_transfer,standard,
5475,Delivered,813.99,GBP,debit_card,overnight,
5476,Processing,1172.95,USD,debit_card,economy,
5477,Delivered,137.95,GBP,bank_transfer,fedex,
5478,Returned,914.95,EUR,paypal,dhl,
5479,Returned,598.95,GBP,klarna,express,
5480,Pending,364.99,USD,debit_card,express,
5481,Returned,1230.95,GBP,paypal,express,
5482,Refunded,135.95,EUR,debit_card,economy,
5483,Returned,283.95,EUR,apple_pay,standard,
5484,Pending,1365.95,GBP,paypal,standard,
5485,Delivered,1084.95,GBP,klarna,express,
5486,Pending,661.95,USD,debit_card,overnight,
5487,Shipped,902.99,EUR,klarna,standard,
5488,Refunded,959.95,EUR,google_pay,economy,
5489,Pending,1318.99,GBP,credit_card,pickup_point,
5490,Pending,1361.95,EUR,google_pay,fedex,
5491,Returned,221.99,EUR,debit_card,standard,
5492,Returned,1209.95,USD,klarna,overnight,
5493,Shipped,1243.95,USD,credit_card,fedex,
5494,Returned,1469.99,EUR,credit_card,express,
5495,Delivered,978.95,EUR,bank_transfer,economy,
5496,Processing,692.95,EUR,debit_card,ups,
5497,Processing,1089.99,EUR,bank_transfer,dhl,
5498,Returned,702.95,GBP,apple_pay,overnight,
5499,Delivered,1255.99,GBP,credit_card,standard,Ring doorbell twice
5500,Cancelled,809.99,GBP,klarna,express,
5501,Cancelled,1489.99,GBP,bank_transfer,ups,
5502,Shipped,1082.99,USD,debit_card,overnight,
5503,Delivered,797.95,USD,google_pay,overnight,
5504,Refunded,793.99,EUR,klarna,overnight,
5505,Shipped,1276.99,EUR,credit_card,standard,
5506,Pending,384.95,GBP,klarna,ups,
5507,Shipped,230.99,USD,apple_pay,dhl,
5508,Pending,672.99,GBP,google_pay,express,
5509,Shipped,773.95,USD,klarna,overnight,
5510,Shipped,700.95,GBP,klarna,express,
5511,Shipped,818.95,USD,klarna,economy,
5512,Pending,176.95,EUR,bank_transfer,fedex,
5513,Refunded,1318.95,GBP,apple_pay,standard,
5514,Cancelled,571.99,USD,bank_transfer,dhl,
5515,Shipped,1006.95,USD,google_pay,pickup_point,
5516,Returned,1153.99,USD,paypal,ups,
5517,Shipped,1329.95,EUR,klarna,fedex,
5518,Refunded,131.99,EUR,bank_transfer,economy,
5519,Cancelled,572.95,USD,credit_card,overnight,
5520,Processing,654.99,EUR,google_pay,ups,
5521,Cancelled,707.99,GBP,bank_transfer,pickup_point,
5522,Shipped,868.95,EUR,credit_card,ups,
5523,Delivered,377.95,EUR,google_pay,dhl,
5524,Cancelled,524.99,USD,klarna,dhl,
5525,Shipped,1223.99,EUR,google_pay,express,
5526,Cancelled,1464.99,USD,debit_card,dhl,
5527,Delivered,1097.95,GBP,bank_transfer,pickup_point,
5528,Shipped,966.95,GBP,bank_transfer,overnight,
5529,Shipped,280.99,USD,bank_transfer,pickup_point,
5530,Returned,1321.95,EUR,klarna,dhl,
5531,Cancelled,470.95,EUR,credit_card,fedex,
5532,Processing,981.95,EUR,paypal,economy,
5533,Pending,865.95,GBP,apple_pay,express,
5534,Delivered,54.95,GBP,klarna,express,
5535,Shipped,489.95,GBP,debit_card,express,
5536,Pending,1358.95,USD,klarna,express,
5537,Returned,163.95,EUR,apple_pay,express,Please leave at front door
5538,Processing,1470.99,EUR,klarna,standard,
5539,Cancelled,1487.99,EUR,apple_pay,pickup_point,
5540,Refunded,458.95,EUR,credit_card,ups,
5541,Processing,535.95,USD,google_pay,express,
5542,Cancelled,100.95,USD,bank_transfer,express,
5543,Refunded,1194.99,EUR,apple_pay,overnight,
5544,Pending,23.99,EUR,credit_card,economy,
5545,Processing,294.99,USD,klarna,express,
5546,Refunded,568.99,EUR,apple_pay,express,
5547,Returned,73.99,EUR,paypal,overnight,
5548,Returned,440.95,USD,credit_card,overnight,
5549,Returned,599.99,USD,klarna,overnight,
5550,Shipped,14.95,EUR,apple_pay,fedex,
5551,Cancelled,1156.95,EUR,bank_transfer,standard,
5552,Shipped,1097.95,GBP,klarna,standard,
5553,Processing,931.99,USD,debit_card,fedex,
5554,Cancelled,834.99,EUR,credit_card,pickup_point,
5555,Delivered,1313.99,EUR,google_pay,fedex,
5556,Delivered,850.95,EUR,paypal,dhl,
5557,Pending,1294.95,EUR,google_pay,dhl,
5558,Refunded,304.99,USD,apple_pay,pickup_point,
5559,Returned,497.95,USD,bank_transfer,pickup_point,
5560,Returned,339.95,EUR,google_pay,pickup_point,
5561,Returned,442.95,USD,debit_card,pickup_point,
5562,Processing,1057.95,GBP,debit_card,pickup_point,
5563,Returned,61.99,EUR,credit_card,express,
5564,Delivered,1450.99,GBP,apple_pay,economy,
5565,Pending,1061.95,USD,credit_card,dhl,
5566,Delivered,649.99,USD,debit_card,economy,
5567,Shipped,483.95,USD,bank_transfer,ups,
5568,Returned,846.95,GBP,google_pay,economy,
5569,Delivered,1236.99,GBP,bank_transfer,express,
5570,Cancelled,274.99,USD,paypal,economy,
5571,Returned,674.95,EUR,credit_card,fedex,
5572,Returned,1076.95,EUR,debit_card,overnight,
5573,Processing,1470.95,GBP,debit_card,dhl,
5574,Returned,276.95,USD,google_pay,overnight,
5575,Processing,1272.99,EUR,apple_pay,express,
5576,Processing,152.95,EUR,paypal,express,
5577,Returned,557.99,GBP,google_pay,dhl,
5578,Processing,665.99,USD,credit_card,dhl,
5579,Pending,1261.99,USD,apple_pay,fedex,
5580,Pending,643.99,EUR,debit_card,fedex,
5581,Cancelled,978.99,GBP,bank_transfer,ups,
5582,Processing,647.95,EUR,klarna,economy,
5583,Processing,1457.95,GBP,apple_pay,economy,
5584,Returned,1206.99,USD,debit_card,ups,
5585,Returned,103.99,GBP,credit_card,ups,
5586,Cancelled,238.95,USD,klarna,express,Do not leave in direct sunlight
5587,Shipped,370.95,EUR,debit_card,standard,
5588,Shipped,674.99,GBP,apple_pay,express,
5589,Shipped,201.95,GBP,paypal,overnight,
5590,Processing,1169.95,GBP,paypal,dhl,
5591,Pending,464.95,USD,paypal,fedex,
5592,Processing,599.99,EUR,google_pay,express,
5593,Cancelled,1368.99,GBP,credit_card,fedex,
5594,Processing,1255.95,EUR,credit_card,overnight,
5595,Refunded,1222.99,USD,credit_card,overnight,Ring doorbell twice
5596,Shipped,1437.95,EUR,credit_card,dhl,
5597,Processing,564.95,USD,paypal,fedex,Please pack carefully
5598,Refunded,616.95,USD,klarna,economy,
5599,Returned,379.95,EUR,bank_transfer,fedex,
5600,Returned,1050.95,GBP,credit_card,overnight,
5601,Shipped,778.99,EUR,apple_pay,overnight,
5602,Returned,868.95,GBP,debit_card,standard,
5603,Delivered,968.95,USD,klarna,dhl,
5604,Delivered,196.95,USD,paypal,dhl,
5605,Processing,1499.99,EUR,credit_card,ups,
5606,Processing,596.99,USD,debit_card,economy,Residential address
5607,Processing,686.95,USD,credit_card,express,
5608,Pending,894.99,GBP,paypal,express,
5609,Shipped,287.95,USD,debit_card,express,
5610,Pending,1470.95,GBP,google_pay,economy,
5611,Pending,869.95,USD,klarna,dhl,
5612,Shipped,1324.95,USD,credit_card,ups,
5613,Processing,939.99,USD,apple_pay,fedex,
5614,Refunded,1300.99,USD,paypal,ups,
5615,Shipped,943.95,EUR,credit_card,standard,
5616,Refunded,513.99,USD,credit_card,dhl,
5617,Shipped,1453.99,USD,bank_transfer,express,
5618,Refunded,826.99,GBP,apple_pay,economy,
5619,Refunded,205.99,EUR,google_pay,economy,
5620,Processing,202.95,EUR,bank_transfer,ups,
5621,Cancelled,1088.95,USD,credit_card,fedex,
5622,Processing,1314.99,GBP,klarna,express,
5623,Refunded,249.95,GBP,credit_card,economy,
5624,Shipped,1106.99,EUR,bank_transfer,express,
5625,Shipped,504.99,EUR,debit_card,ups,
5626,Delivered,30.95,USD,paypal,fedex,
5627,Pending,1207.99,USD,apple_pay,economy,
5628,Shipped,65.99,EUR,credit_card,overnight,
5629,Cancelled,1068.95,GBP,bank_transfer,economy,
5630,Refunded,814.99,USD,bank_transfer,overnight,
5631,Pending,493.99,GBP,google_pay,economy,
5632,Refunded,1162.99,USD,bank_transfer,economy,
5633,Processing,1486.99,EUR,paypal,fedex,
5634,Delivered,208.95,EUR,debit_card,pickup_point,
5635,Delivered,1252.95,USD,apple_pay,economy,
5636,Delivered,177.99,GBP,klarna,dhl,
5637,Pending,298.95,GBP,bank_transfer,overnight,
5638,Delivered,1333.99,USD,bank_transfer,fedex,
5639,Returned,774.95,EUR,apple_pay,ups,
5640,Shipped,474.95,USD,apple_pay,pickup_point,
5641,Processing,330.99,GBP,google_pay,pickup_point,
5642,Processing,521.99,USD,google_pay,overnight,
5643,Shipped,849.95,GBP,credit_card,ups,
5644,Returned,1450.99,EUR,debit_card,dhl,
5645,Processing,1429.99,EUR,klarna,express,Leave with neighbor if not home
5646,Refunded,215.99,GBP,paypal,dhl,
5647,Cancelled,860.99,GBP,klarna,ups,
5648,Cancelled,140.99,EUR,google_pay,fedex,
5649,Pending,198.99,GBP,bank_transfer,standard,
5650,Returned,735.99,USD,klarna,express,
5651,Cancelled,119.99,USD,bank_transfer,pickup_point,
5652,Refunded,1071.95,USD,google_pay,standard,
5653,Refunded,166.95,USD,bank_transfer,economy,
5654,Cancelled,647.95,EUR,paypal,dhl,
5655,Shipped,42.95,USD,paypal,economy,
5656,Delivered,1020.95,EUR,google_pay,ups,
5657,Refunded,1199.95,EUR,google_pay,pickup_point,
5658,Processing,1186.95,USD,credit_card,express,
5659,Returned,394.95,GBP,paypal,express,
5660,Delivered,1115.99,USD,bank_transfer,dhl,
5661,Processing,157.99,USD,credit_card,fedex,
5662,Delivered,152.99,USD,apple_pay,economy,
5663,Returned,443.99,EUR,google_pay,dhl,
5664,Delivered,1365.99,EUR,apple_pay,economy,
5665,Cancelled,370.95,USD,google_pay,ups,
5666,Cancelled,80.99,EUR,bank_transfer,ups,
5667,Shipped,727.95,EUR,bank_transfer,overnight,
5668,Cancelled,286.95,GBP,google_pay,fedex,
5669,Pending,780.95,EUR,debit_card,express,
5670,Refunded,1343.95,USD,paypal,express,
5671,Pending,855.95,GBP,apple_pay,pickup_point,
5672,Processing,616.99,EUR,klarna,overnight,
5673,Processing,507.99,USD,apple_pay,fedex,
5674,Refunded,1141.95,EUR,google_pay,fedex,
5675,Processing,516.95,USD,paypal,express,
5676,Pending,1017.95,USD,paypal,standard,
5677,Delivered,1245.99,USD,bank_transfer,dhl,
5678,Returned,761.95,EUR,apple_pay,pickup_point,
5679,Cancelled,799.99,GBP,credit_card,dhl,
5680,Refunded,897.95,USD,paypal,fedex,
5681,Refunded,1442.95,EUR,bank_transfer,fedex,
5682,Pending,839.95,GBP,credit_card,express,
5683,Returned,685.95,GBP,paypal,dhl,
5684,Shipped,1354.99,USD,bank_transfer,express,
5685,Cancelled,99.99,EUR,google_pay,economy,
5686,Delivered,689.99,EUR,bank_transfer,fedex,
5687,Processing,693.99,GBP,bank_transfer,express,
5688,Processing,509.99,USD,google_pay,ups,
5689,Cancelled,1100.99,GBP,klarna,pickup_point,
5690,Returned,1068.99,EUR,google_pay,fedex,
5691,Delivered,23.95,GBP,paypal,standard,
5692,Refunded,796.95,USD,credit_card,fedex,
5693,Shipped,1426.99,GBP,apple_pay,express,
5694,Returned,454.99,GBP,apple_pay,dhl,
5695,Delivered,1470.99,GBP,paypal,standard,
5696,Delivered,897.95,GBP,bank_transfer,dhl,
5697,Processing,1220.99,EUR,bank_transfer,economy,
5698,Delivered,877.95,EUR,paypal,dhl,
5699,Cancelled,450.95,USD,bank_transfer,dhl,
5700,Processing,494.99,EUR,credit_card,fedex,
5701,Shipped,1038.99,USD,google_pay,dhl,
5702,Cancelled,1042.99,USD,credit_card,overnight,
5703,Shipped,688.95,USD,apple_pay,economy,
5704,Cancelled,1369.95,USD,credit_card,overnight,
5705,Returned,397.99,USD,klarna,ups,
5706,Returned,322.95,USD,apple_pay,fedex,
5707,Delivered,863.99,EUR,bank_transfer,overnight,
5708,Cancelled,569.95,EUR,paypal,fedex,
5709,Pending,965.95,USD,apple_pay,economy,
5710,Pending,770.95,EUR,credit_card,express,
5711,Cancelled,431.99,GBP,apple_pay,overnight,
5712,Processing,1255.99,USD,klarna,express,
5713,Pending,556.99,GBP,klarna,standard,
5714,Cancelled,903.95,GBP,bank_transfer,ups,
